,date,num_pangram,max_score,max_words,min_genius,letters,req_letter
2756,"Thursday, May 7, 2020",1,118,26,83,D,R
2757,"Thursday, May 7, 2020",1,118,26,83,A,R
2758,"Wednesday, May 6, 2020",1,60,21,42,H,U
2759,"Wednesday, May 6, 2020",1,60,21,42,R,U
2760,"Wednesday, May 6, 2020",1,60,21,42,G,U
2761,"Wednesday, May 6, 2020",1,60,21,42,U,U
2762,"Wednesday, May 6, 2020",1,60,21,42,T,U
2763,"Wednesday, May 6, 2020",1,60,21,42,F,U
2764,"Wednesday, May 6, 2020",1,60,21,42,A,U
2765,"Tuesday, May 5, 2020",1,125,27,88,L,T
2766,"Tuesday, May 5, 2020",1,125,27,88,N,T
2767,"Tuesday, May 5, 2020",1,125,27,88,G,T
2768,"Tuesday, May 5, 2020",1,125,27,88,T,T
2769,"Tuesday, May 5, 2020",1,125,27,88,R,T
2770,"Tuesday, May 5, 2020",1,125,27,88,F,T
2771,"Tuesday, May 5, 2020",1,125,27,88,A,T
2772,"Monday, May 4, 2020",1,118,31,83,L,P
2773,"Monday, May 4, 2020",1,118,31,83,M,P
2774,"Monday, May 4, 2020",1,118,31,83,G,P
2775,"Monday, May 4, 2020",1,118,31,83,P,P
2776,"Monday, May 4, 2020",1,118,31,83,X,P
2777,"Monday, May 4, 2020",1,118,31,83,E,P
2778,"Monday, May 4, 2020",1,118,31,83,A,P
2779,"Sunday, May 3, 2020",1,91,37,64,O,L
2780,"Sunday, May 3, 2020",1,91,37,64,T,L
2781,"Sunday, May 3, 2020",1,91,37,64,F,L
2782,"Sunday, May 3, 2020",1,91,37,64,L,L
2783,"Sunday, May 3, 2020",1,91,37,64,U,L
2784,"Sunday, May 3, 2020",1,91,37,64,D,L
2785,"Sunday, May 3, 2020",1,91,37,64,B,L
2786,"Saturday, May 2, 2020",1,158,38,111,P,A
2787,"Saturday, May 2, 2020",1,158,38,111,R,A
2788,"Saturday, May 2, 2020",1,158,38,111,N,A
2789,"Saturday, May 2, 2020",1,158,38,111,A,A
2790,"Saturday, May 2, 2020",1,158,38,111,Z,A
2791,"Saturday, May 2, 2020",1,158,38,111,M,A
2792,"Saturday, May 2, 2020",1,158,38,111,|,A
2793,"Friday, May 1, 2020",1,95,21,67,L,M
2794,"Friday, May 1, 2020",1,95,21,67,N,M
2795,"Friday, May 1, 2020",1,95,21,67,F,M
2796,"Friday, May 1, 2020",1,95,21,67,M,M
2797,"Friday, May 1, 2020",1,95,21,67,R,M
2798,"Friday, May 1, 2020",1,95,21,67,D,M
2799,"Friday, May 1, 2020",1,95,21,67,A,M
2800,"Thursday, April 30, 2020",1,83,25,58,H,A
2801,"Thursday, April 30, 2020",1,83,25,58,K,A
2802,"Thursday, April 30, 2020",1,83,25,58,D,A
2803,"Thursday, April 30, 2020",1,83,25,58,A,A
2804,"Thursday, April 30, 2020",1,83,25,58,N,A
2805,"Thursday, April 30, 2020",1,83,25,58,C,A
2806,"Thursday, April 30, 2020",1,83,25,58,B,A
2807,"Wednesday, April 29, 2020",1,89,25,62,T,N
2808,"Wednesday, April 29, 2020",1,89,25,62,U,N
2809,"Wednesday, April 29, 2020",1,89,25,62,O,N
2810,"Wednesday, April 29, 2020",1,89,25,62,N,N
2811,"Wednesday, April 29, 2020",1,89,25,62,Y,N
2812,"Wednesday, April 29, 2020",1,89,25,62,L,N
2813,"Wednesday, April 29, 2020",1,89,25,62,G,N
2814,"Tuesday, April 28, 2020",1,150,34,105,M,O
2815,"Tuesday, April 28, 2020",1,150,34,105,N,O
2816,"Tuesday, April 28, 2020",1,150,34,105,H,O
2817,"Tuesday, April 28, 2020",1,150,34,105,O,O
2818,"Tuesday, April 28, 2020",1,150,34,105,Y,O
2819,"Tuesday, April 28, 2020",1,150,34,105,G,O
2820,"Tuesday, April 28, 2020",1,150,34,105,A,O
2821,"Monday, April 27, 2020",1,202,43,141,T,N
2822,"Monday, April 27, 2020",1,202,43,141,U,N
2823,"Monday, April 27, 2020",1,202,43,141,R,N
2824,"Monday, April 27, 2020",1,202,43,141,N,N
2825,"Monday, April 27, 2020",1,202,43,141,Y,N
2826,"Monday, April 27, 2020",1,202,43,141,C,N
2827,"Monday, April 27, 2020",1,202,43,141,A,N
2828,"Sunday, April 26, 2020",1,161,41,113,O,L
2829,"Sunday, April 26, 2020",1,161,41,113,R,L
2830,"Sunday, April 26, 2020",1,161,41,113,K,L
2831,"Sunday, April 26, 2020",1,161,41,113,L,L
2832,"Sunday, April 26, 2020",1,161,41,113,W,L
2833,"Sunday, April 26, 2020",1,161,41,113,C,L
2834,"Sunday, April 26, 2020",1,161,41,113,A,L
2835,"Saturday, April 25, 2020",2,109,29,76,K,A
2836,"Saturday, April 25, 2020",2,109,29,76,R,A
2837,"Saturday, April 25, 2020",2,109,29,76,D,A
2838,"Saturday, April 25, 2020",2,109,29,76,A,A
2839,"Saturday, April 25, 2020",2,109,29,76,W,A
2840,"Saturday, April 25, 2020",2,109,29,76,C,A
2841,"Saturday, April 25, 2020",2,109,29,76,B,A
2842,"Friday, April 24, 2020",1,110,25,77,R,M
2843,"Friday, April 24, 2020",1,110,25,77,T,M
2844,"Friday, April 24, 2020",1,110,25,77,P,M
2845,"Friday, April 24, 2020",1,110,25,77,M,M
2846,"Friday, April 24, 2020",1,110,25,77,Y,M
2847,"Friday, April 24, 2020",1,110,25,77,O,M
2848,"Friday, April 24, 2020",1,110,25,77,N,M
2849,"Thursday, April 23, 2020",1,69,24,48,M,|
2850,"Thursday, April 23, 2020",1,69,24,48,O,|
2851,"Thursday, April 23, 2020",1,69,24,48,L,|
2852,"Thursday, April 23, 2020",1,69,24,48,|,|
2853,"Thursday, April 23, 2020",1,69,24,48,R,|
2854,"Thursday, April 23, 2020",1,69,24,48,G,|
2855,"Thursday, April 23, 2020",1,69,24,48,B,|
2856,"Wednesday, April 22, 2020",1,81,23,57,W,R
2857,"Wednesday, April 22, 2020",1,81,23,57,Y,R
2858,"Wednesday, April 22, 2020",1,81,23,57,|,R
2859,"Wednesday, April 22, 2020",1,81,23,57,R,R
2860,"Wednesday, April 22, 2020",1,81,23,57,Z,R
2861,"Wednesday, April 22, 2020",1,81,23,57,D,R
2862,"Wednesday, April 22, 2020",1,81,23,57,A,R
2863,"Tuesday, April 21, 2020",1,97,25,68,J,D
2864,"Tuesday, April 21, 2020",1,97,25,68,L,D
2865,"Tuesday, April 21, 2020",1,97,25,68,|,D
2866,"Tuesday, April 21, 2020",1,97,25,68,D,D
2867,"Tuesday, April 21, 2020",1,97,25,68,R,D
2868,"Tuesday, April 21, 2020",1,97,25,68,B,D
2869,"Tuesday, April 21, 2020",1,97,25,68,A,D
2870,"Monday, April 20, 2020",1,71,21,50,|,W
2871,"Monday, April 20, 2020",1,71,21,50,R,W
2872,"Monday, April 20, 2020",1,71,21,50,H,W
2873,"Monday, April 20, 2020",1,71,21,50,W,W
2874,"Monday, April 20, 2020",1,71,21,50,T,W
2875,"Monday, April 20, 2020",1,71,21,50,D,W
2876,"Monday, April 20, 2020",1,71,21,50,A,W
2877,"Sunday, April 19, 2020",1,261,56,183,L,G
2878,"Sunday, April 19, 2020",1,261,56,183,M,G
2879,"Sunday, April 19, 2020",1,261,56,183,E,G
2880,"Sunday, April 19, 2020",1,261,56,183,G,G
2881,"Sunday, April 19, 2020",1,261,56,183,N,G
2882,"Sunday, April 19, 2020",1,261,56,183,B,G
2883,"Sunday, April 19, 2020",1,261,56,183,A,G
2884,"Saturday, April 18, 2020",1,163,36,114,L,P
2885,"Saturday, April 18, 2020",1,163,36,114,N,P
2886,"Saturday, April 18, 2020",1,163,36,114,|,P
2887,"Saturday, April 18, 2020",1,163,36,114,P,P
2888,"Saturday, April 18, 2020",1,163,36,114,T,P
2889,"Saturday, April 18, 2020",1,163,36,114,B,P
2890,"Saturday, April 18, 2020",1,163,36,114,A,P
2891,"Friday, April 17, 2020",1,80,23,56,T,A
2892,"Friday, April 17, 2020",1,80,23,56,U,A
2893,"Friday, April 17, 2020",1,80,23,56,P,A
2894,"Friday, April 17, 2020",1,80,23,56,A,A
2895,"Friday, April 17, 2020",1,80,23,56,Z,A
2896,"Friday, April 17, 2020",1,80,23,56,H,A
2897,"Friday, April 17, 2020",1,80,23,56,C,A
2898,"Thursday, April 16, 2020",1,82,23,57,O,L
2899,"Thursday, April 16, 2020",1,82,23,57,U,L
2900,"Thursday, April 16, 2020",1,82,23,57,N,L
2901,"Thursday, April 16, 2020",1,82,23,57,L,L
2902,"Thursday, April 16, 2020",1,82,23,57,Y,L
2903,"Thursday, April 16, 2020",1,82,23,57,M,L
2904,"Thursday, April 16, 2020",1,82,23,57,C,L
2905,"Wednesday, April 15, 2020",1,206,59,144,F,O
2906,"Wednesday, April 15, 2020",1,206,59,144,R,O
2907,"Wednesday, April 15, 2020",1,206,59,144,D,O
2908,"Wednesday, April 15, 2020",1,206,59,144,O,O
2909,"Wednesday, April 15, 2020",1,206,59,144,T,O
2910,"Wednesday, April 15, 2020",1,206,59,144,B,O
2911,"Wednesday, April 15, 2020",1,206,59,144,A,O
2912,"Tuesday, April 14, 2020",1,99,26,69,M,|
2913,"Tuesday, April 14, 2020",1,99,26,69,T,|
2914,"Tuesday, April 14, 2020",1,99,26,69,L,|
2915,"Tuesday, April 14, 2020",1,99,26,69,|,|
2916,"Tuesday, April 14, 2020",1,99,26,69,Y,|
2917,"Tuesday, April 14, 2020",1,99,26,69,H,|
2918,"Tuesday, April 14, 2020",1,99,26,69,G,|
2919,"Monday, April 13, 2020",1,94,30,66,|,L
2920,"Monday, April 13, 2020",1,94,30,66,N,L
2921,"Monday, April 13, 2020",1,94,30,66,H,L
2922,"Monday, April 13, 2020",1,94,30,66,L,L
2923,"Monday, April 13, 2020",1,94,30,66,R,L
2924,"Monday, April 13, 2020",1,94,30,66,D,L
2925,"Monday, April 13, 2020",1,94,30,66,A,L
2926,"Sunday, April 12, 2020",1,87,28,61,L,U
2927,"Sunday, April 12, 2020",1,87,28,61,M,U
2928,"Sunday, April 12, 2020",1,87,28,61,F,U
2929,"Sunday, April 12, 2020",1,87,28,61,U,U
2930,"Sunday, April 12, 2020",1,87,28,61,T,U
2931,"Sunday, April 12, 2020",1,87,28,61,D,U
2932,"Sunday, April 12, 2020",1,87,28,61,A,U
2933,"Saturday, April 11, 2020",1,122,30,85,O,R
2934,"Saturday, April 11, 2020",1,122,30,85,T,R
2935,"Saturday, April 11, 2020",1,122,30,85,L,R
2936,"Saturday, April 11, 2020",1,122,30,85,R,R
2937,"Saturday, April 11, 2020",1,122,30,85,V,R
2938,"Saturday, April 11, 2020",1,122,30,85,|,R
2939,"Saturday, April 11, 2020",1,122,30,85,C,R
2940,"Friday, April 10, 2020",1,92,37,64,M,O
2941,"Friday, April 10, 2020",1,92,37,64,P,O
2942,"Friday, April 10, 2020",1,92,37,64,L,O
2943,"Friday, April 10, 2020",1,92,37,64,O,O
2944,"Friday, April 10, 2020",1,92,37,64,X,O
2945,"Friday, April 10, 2020",1,92,37,64,E,O
2946,"Friday, April 10, 2020",1,92,37,64,C,O
2947,"Thursday, April 9, 2020",1,99,29,69,L,H
2948,"Thursday, April 9, 2020",1,99,29,69,M,H
2949,"Thursday, April 9, 2020",1,99,29,69,K,H
2950,"Thursday, April 9, 2020",1,99,29,69,H,H
2951,"Thursday, April 9, 2020",1,99,29,69,O,H
2952,"Thursday, April 9, 2020",1,99,29,69,E,H
2953,"Thursday, April 9, 2020",1,99,29,69,C,H
2954,"Wednesday, April 8, 2020",1,183,48,128,R,T
2955,"Wednesday, April 8, 2020",1,183,48,128,U,T
2956,"Wednesday, April 8, 2020",1,183,48,128,O,T
2957,"Wednesday, April 8, 2020",1,183,48,128,T,T
2958,"Wednesday, April 8, 2020",1,183,48,128,Y,T
2959,"Wednesday, April 8, 2020",1,183,48,128,N,T
2960,"Wednesday, April 8, 2020",1,183,48,128,C,T
2961,"Tuesday, April 7, 2020",1,101,27,71,F,P
2962,"Tuesday, April 7, 2020",1,101,27,71,T,P
2963,"Tuesday, April 7, 2020",1,101,27,71,E,P
2964,"Tuesday, April 7, 2020",1,101,27,71,P,P
2965,"Tuesday, April 7, 2020",1,101,27,71,Y,P
2966,"Tuesday, April 7, 2020",1,101,27,71,C,P
2967,"Tuesday, April 7, 2020",1,101,27,71,A,P
2968,"Monday, April 6, 2020",1,96,25,67,N,B
2969,"Monday, April 6, 2020",1,96,25,67,O,B
2970,"Monday, April 6, 2020",1,96,25,67,L,B
2971,"Monday, April 6, 2020",1,96,25,67,B,B
2972,"Monday, April 6, 2020",1,96,25,67,U,B
2973,"Monday, April 6, 2020",1,96,25,67,H,B
2974,"Monday, April 6, 2020",1,96,25,67,D,B
2975,"Sunday, April 5, 2020",1,134,32,94,N,E
2976,"Sunday, April 5, 2020",1,134,32,94,T,E
2977,"Sunday, April 5, 2020",1,134,32,94,M,E
2978,"Sunday, April 5, 2020",1,134,32,94,E,E
2979,"Sunday, April 5, 2020",1,134,32,94,Z,E
2980,"Sunday, April 5, 2020",1,134,32,94,L,E
2981,"Sunday, April 5, 2020",1,134,32,94,B,E
2982,"Saturday, April 4, 2020",1,233,56,163,F,P
2983,"Saturday, April 4, 2020",1,233,56,163,L,P
2984,"Saturday, April 4, 2020",1,233,56,163,E,P
2985,"Saturday, April 4, 2020",1,233,56,163,P,P
2986,"Saturday, April 4, 2020",1,233,56,163,T,P
2987,"Saturday, April 4, 2020",1,233,56,163,C,P
2988,"Saturday, April 4, 2020",1,233,56,163,A,P
2989,"Friday, April 3, 2020",2,98,21,69,L,T
2990,"Friday, April 3, 2020",2,98,21,69,U,T
2991,"Friday, April 3, 2020",2,98,21,69,|,T
2992,"Friday, April 3, 2020",2,98,21,69,T,T
2993,"Friday, April 3, 2020",2,98,21,69,Y,T
2994,"Friday, April 3, 2020",2,98,21,69,D,T
2995,"Friday, April 3, 2020",2,98,21,69,C,T
2996,"Thursday, April 2, 2020",1,146,37,102,L,K
2997,"Thursday, April 2, 2020",1,146,37,102,N,K
2998,"Thursday, April 2, 2020",1,146,37,102,E,K
2999,"Thursday, April 2, 2020",1,146,37,102,K,K
3000,"Thursday, April 2, 2020",1,146,37,102,T,K
3001,"Thursday, April 2, 2020",1,146,37,102,B,K
3002,"Thursday, April 2, 2020",1,146,37,102,A,K
3003,"Wednesday, April 1, 2020",1,152,34,106,U,L
3004,"Wednesday, April 1, 2020",1,152,34,106,V,L
3005,"Wednesday, April 1, 2020",1,152,34,106,R,L
3006,"Wednesday, April 1, 2020",1,152,34,106,L,L
3007,"Wednesday, April 1, 2020",1,152,34,106,Y,L
3008,"Wednesday, April 1, 2020",1,152,34,106,G,L
3009,"Wednesday, April 1, 2020",1,152,34,106,A,L
3010,"Tuesday, March 31, 2020",1,121,34,85,K,L
3011,"Tuesday, March 31, 2020",1,121,34,85,N,L
3012,"Tuesday, March 31, 2020",1,121,34,85,E,L
3013,"Tuesday, March 31, 2020",1,121,34,85,L,L
3014,"Tuesday, March 31, 2020",1,121,34,85,U,L
3015,"Tuesday, March 31, 2020",1,121,34,85,C,L
3016,"Tuesday, March 31, 2020",1,121,34,85,B,L
3017,"Monday, March 30, 2020",1,147,44,103,R,|
3018,"Monday, March 30, 2020",1,147,44,103,T,|
3019,"Monday, March 30, 2020",1,147,44,103,L,|
3020,"Monday, March 30, 2020",1,147,44,103,|,|
3021,"Monday, March 30, 2020",1,147,44,103,Y,|
3022,"Monday, March 30, 2020",1,147,44,103,H,|
3023,"Monday, March 30, 2020",1,147,44,103,A,|
3024,"Sunday, March 29, 2020",1,122,30,85,P,O
3025,"Sunday, March 29, 2020",1,122,30,85,T,O
3026,"Sunday, March 29, 2020",1,122,30,85,|,O
3027,"Sunday, March 29, 2020",1,122,30,85,O,O
3028,"Sunday, March 29, 2020",1,122,30,85,Y,O
3029,"Sunday, March 29, 2020",1,122,30,85,H,O
3030,"Sunday, March 29, 2020",1,122,30,85,D,O
3031,"Saturday, March 28, 2020",1,181,43,127,N,O
3032,"Saturday, March 28, 2020",1,181,43,127,T,O
3033,"Saturday, March 28, 2020",1,181,43,127,M,O
3034,"Saturday, March 28, 2020",1,181,43,127,O,O
3035,"Saturday, March 28, 2020",1,181,43,127,U,O
3036,"Saturday, March 28, 2020",1,181,43,127,H,O
3037,"Saturday, March 28, 2020",1,181,43,127,C,O
3038,"Friday, March 27, 2020",2,123,23,86,N,M
3039,"Friday, March 27, 2020",2,123,23,86,O,M
3040,"Friday, March 27, 2020",2,123,23,86,H,M
3041,"Friday, March 27, 2020",2,123,23,86,M,M
3042,"Friday, March 27, 2020",2,123,23,86,Y,M
3043,"Friday, March 27, 2020",2,123,23,86,G,M
3044,"Friday, March 27, 2020",2,123,23,86,E,M
3045,"Thursday, March 26, 2020",1,73,25,51,O,K
3046,"Thursday, March 26, 2020",1,73,25,51,P,K
3047,"Thursday, March 26, 2020",1,73,25,51,E,K
3048,"Thursday, March 26, 2020",1,73,25,51,K,K
3049,"Thursday, March 26, 2020",1,73,25,51,T,K
3050,"Thursday, March 26, 2020",1,73,25,51,C,K
3051,"Thursday, March 26, 2020",1,73,25,51,B,K
3052,"Wednesday, March 25, 2020",1,184,47,129,J,O
3053,"Wednesday, March 25, 2020",1,184,47,129,M,O
3054,"Wednesday, March 25, 2020",1,184,47,129,D,O
3055,"Wednesday, March 25, 2020",1,184,47,129,O,O
3056,"Wednesday, March 25, 2020",1,184,47,129,R,O
3057,"Wednesday, March 25, 2020",1,184,47,129,B,O
3058,"Wednesday, March 25, 2020",1,184,47,129,A,O
3059,"Tuesday, March 24, 2020",1,138,42,97,N,|
3060,"Tuesday, March 24, 2020",1,138,42,97,T,|
3061,"Tuesday, March 24, 2020",1,138,42,97,L,|
3062,"Tuesday, March 24, 2020",1,138,42,97,|,|
3063,"Tuesday, March 24, 2020",1,138,42,97,W,|
3064,"Tuesday, March 24, 2020",1,138,42,97,D,|
3065,"Tuesday, March 24, 2020",1,138,42,97,A,|
3066,"Monday, March 23, 2020",1,80,24,56,K,N
3067,"Monday, March 23, 2020",1,80,24,56,O,N
3068,"Monday, March 23, 2020",1,80,24,56,|,N
3069,"Monday, March 23, 2020",1,80,24,56,N,N
3070,"Monday, March 23, 2020",1,80,24,56,W,N
3071,"Monday, March 23, 2020",1,80,24,56,H,N
3072,"Monday, March 23, 2020",1,80,24,56,D,N
3073,"Sunday, March 22, 2020",2,260,65,182,N,R
3074,"Sunday, March 22, 2020",2,260,65,182,O,R
3075,"Sunday, March 22, 2020",2,260,65,182,M,R
3076,"Sunday, March 22, 2020",2,260,65,182,R,R
3077,"Sunday, March 22, 2020",2,260,65,182,T,R
3078,"Sunday, March 22, 2020",2,260,65,182,F,R
3079,"Sunday, March 22, 2020",2,260,65,182,A,R
3080,"Saturday, March 21, 2020",1,120,30,84,P,|
3081,"Saturday, March 21, 2020",1,120,30,84,T,|
3082,"Saturday, March 21, 2020",1,120,30,84,M,|
3083,"Saturday, March 21, 2020",1,120,30,84,|,|
3084,"Saturday, March 21, 2020",1,120,30,84,Y,|
3085,"Saturday, March 21, 2020",1,120,30,84,L,|
3086,"Saturday, March 21, 2020",1,120,30,84,C,|
3087,"Friday, March 20, 2020",1,85,21,59,T,G
3088,"Friday, March 20, 2020",1,85,21,59,U,G
3089,"Friday, March 20, 2020",1,85,21,59,R,G
3090,"Friday, March 20, 2020",1,85,21,59,G,G
3091,"Friday, March 20, 2020",1,85,21,59,W,G
3092,"Friday, March 20, 2020",1,85,21,59,O,G
3093,"Friday, March 20, 2020",1,85,21,59,N,G
3094,"Thursday, March 19, 2020",2,281,54,197,L,|
3095,"Thursday, March 19, 2020",2,281,54,197,N,|
3096,"Thursday, March 19, 2020",2,281,54,197,H,|
3097,"Thursday, March 19, 2020",2,281,54,197,|,|
3098,"Thursday, March 19, 2020",2,281,54,197,P,|
3099,"Thursday, March 19, 2020",2,281,54,197,E,|
3100,"Thursday, March 19, 2020",2,281,54,197,C,|
3101,"Wednesday, March 18, 2020",1,113,32,79,N,O
3102,"Wednesday, March 18, 2020",1,113,32,79,P,O
3103,"Wednesday, March 18, 2020",1,113,32,79,M,O
3104,"Wednesday, March 18, 2020",1,113,32,79,O,O
3105,"Wednesday, March 18, 2020",1,113,32,79,U,O
3106,"Wednesday, March 18, 2020",1,113,32,79,D,O
3107,"Wednesday, March 18, 2020",1,113,32,79,C,O
3108,"Tuesday, March 17, 2020",1,82,21,57,N,A
3109,"Tuesday, March 17, 2020",1,82,21,57,T,A
3110,"Tuesday, March 17, 2020",1,82,21,57,J,A
3111,"Tuesday, March 17, 2020",1,82,21,57,A,A
3112,"Tuesday, March 17, 2020",1,82,21,57,U,A
3113,"Tuesday, March 17, 2020",1,82,21,57,D,A
3114,"Tuesday, March 17, 2020",1,82,21,57,C,A
3115,"Monday, March 16, 2020",1,164,49,115,P,E
3116,"Monday, March 16, 2020",1,164,49,115,T,E
3117,"Monday, March 16, 2020",1,164,49,115,O,E
3118,"Monday, March 16, 2020",1,164,49,115,E,E
3119,"Monday, March 16, 2020",1,164,49,115,Y,E
3120,"Monday, March 16, 2020",1,164,49,115,N,E
3121,"Monday, March 16, 2020",1,164,49,115,G,E
3122,"Sunday, March 15, 2020",2,151,35,106,T,F
3123,"Sunday, March 15, 2020",2,151,35,106,U,F
3124,"Sunday, March 15, 2020",2,151,35,106,R,F
3125,"Sunday, March 15, 2020",2,151,35,106,F,F
3126,"Sunday, March 15, 2020",2,151,35,106,Y,F
3127,"Sunday, March 15, 2020",2,151,35,106,L,F
3128,"Sunday, March 15, 2020",2,151,35,106,A,F
3129,"Saturday, March 14, 2020",1,78,22,55,|,E
3130,"Saturday, March 14, 2020",1,78,22,55,T,E
3131,"Saturday, March 14, 2020",1,78,22,55,H,E
3132,"Saturday, March 14, 2020",1,78,22,55,E,E
3133,"Saturday, March 14, 2020",1,78,22,55,W,E
3134,"Saturday, March 14, 2020",1,78,22,55,C,E
3135,"Saturday, March 14, 2020",1,78,22,55,B,E
3136,"Friday, March 13, 2020",1,90,30,63,N,A
3137,"Friday, March 13, 2020",1,90,30,63,P,A
3138,"Friday, March 13, 2020",1,90,30,63,L,A
3139,"Friday, March 13, 2020",1,90,30,63,A,A
3140,"Friday, March 13, 2020",1,90,30,63,R,A
3141,"Friday, March 13, 2020",1,90,30,63,K,A
3142,"Friday, March 13, 2020",1,90,30,63,D,A
3143,"Thursday, March 12, 2020",1,122,21,85,N,U
3144,"Thursday, March 12, 2020",1,122,21,85,R,U
3145,"Thursday, March 12, 2020",1,122,21,85,H,U
3146,"Thursday, March 12, 2020",1,122,21,85,U,U
3147,"Thursday, March 12, 2020",1,122,21,85,Y,U
3148,"Thursday, March 12, 2020",1,122,21,85,C,U
3149,"Thursday, March 12, 2020",1,122,21,85,A,U
3150,"Wednesday, March 11, 2020",3,325,61,227,N,R
3151,"Wednesday, March 11, 2020",3,325,61,227,P,R
3152,"Wednesday, March 11, 2020",3,325,61,227,|,R
3153,"Wednesday, March 11, 2020",3,325,61,227,R,R
3154,"Wednesday, March 11, 2020",3,325,61,227,T,R
3155,"Wednesday, March 11, 2020",3,325,61,227,C,R
3156,"Wednesday, March 11, 2020",3,325,61,227,A,R
3157,"Tuesday, March 10, 2020",2,112,25,78,T,L
3158,"Tuesday, March 10, 2020",2,112,25,78,U,L
3159,"Tuesday, March 10, 2020",2,112,25,78,Q,L
3160,"Tuesday, March 10, 2020",2,112,25,78,L,L
3161,"Tuesday, March 10, 2020",2,112,25,78,Y,L
3162,"Tuesday, March 10, 2020",2,112,25,78,|,L
3163,"Tuesday, March 10, 2020",2,112,25,78,D,L
3164,"Monday, March 9, 2020",1,109,30,76,M,R
3165,"Monday, March 9, 2020",1,109,30,76,N,R
3166,"Monday, March 9, 2020",1,109,30,76,L,R
3167,"Monday, March 9, 2020",1,109,30,76,R,R
3168,"Monday, March 9, 2020",1,109,30,76,O,R
3169,"Monday, March 9, 2020",1,109,30,76,H,R
3170,"Monday, March 9, 2020",1,109,30,76,A,R
3171,"Sunday, March 8, 2020",1,158,44,111,G,L
3172,"Sunday, March 8, 2020",1,158,44,111,U,L
3173,"Sunday, March 8, 2020",1,158,44,111,D,L
3174,"Sunday, March 8, 2020",1,158,44,111,L,L
3175,"Sunday, March 8, 2020",1,158,44,111,Y,L
3176,"Sunday, March 8, 2020",1,158,44,111,B,L
3177,"Sunday, March 8, 2020",1,158,44,111,A,L
3178,"Saturday, March 7, 2020",1,72,24,50,L,M
3179,"Saturday, March 7, 2020",1,72,24,50,P,M
3180,"Saturday, March 7, 2020",1,72,24,50,F,M
3181,"Saturday, March 7, 2020",1,72,24,50,M,M
3182,"Saturday, March 7, 2020",1,72,24,50,U,M
3183,"Saturday, March 7, 2020",1,72,24,50,D,M
3184,"Saturday, March 7, 2020",1,72,24,50,A,M
3185,"Friday, March 6, 2020",1,102,23,71,T,C
3186,"Friday, March 6, 2020",1,102,23,71,W,C
3187,"Friday, March 6, 2020",1,102,23,71,R,C
3188,"Friday, March 6, 2020",1,102,23,71,C,C
3189,"Friday, March 6, 2020",1,102,23,71,Y,C
3190,"Friday, March 6, 2020",1,102,23,71,K,C
3191,"Friday, March 6, 2020",1,102,23,71,A,C
3192,"Thursday, March 5, 2020",1,253,63,177,O,A
3193,"Thursday, March 5, 2020",1,253,63,177,P,A
3194,"Thursday, March 5, 2020",1,253,63,177,N,A
3195,"Thursday, March 5, 2020",1,253,63,177,A,A
3196,"Thursday, March 5, 2020",1,253,63,177,R,A
3197,"Thursday, March 5, 2020",1,253,63,177,M,A
3198,"Thursday, March 5, 2020",1,253,63,177,L,A
3199,"Wednesday, March 4, 2020",2,163,37,114,T,O
3200,"Wednesday, March 4, 2020",2,163,37,114,U,O
3201,"Wednesday, March 4, 2020",2,163,37,114,N,O
3202,"Wednesday, March 4, 2020",2,163,37,114,O,O
3203,"Wednesday, March 4, 2020",2,163,37,114,W,O
3204,"Wednesday, March 4, 2020",2,163,37,114,D,O
3205,"Wednesday, March 4, 2020",2,163,37,114,C,O
3206,"Tuesday, March 3, 2020",1,231,48,162,G,T
3207,"Tuesday, March 3, 2020",1,231,48,162,L,T
3208,"Tuesday, March 3, 2020",1,231,48,162,E,T
3209,"Tuesday, March 3, 2020",1,231,48,162,T,T
3210,"Tuesday, March 3, 2020",1,231,48,162,V,T
3211,"Tuesday, March 3, 2020",1,231,48,162,B,T
3212,"Tuesday, March 3, 2020",1,231,48,162,A,T
3213,"Monday, March 2, 2020",1,106,29,74,L,U
3214,"Monday, March 2, 2020",1,106,29,74,N,U
3215,"Monday, March 2, 2020",1,106,29,74,G,U
3216,"Monday, March 2, 2020",1,106,29,74,U,U
3217,"Monday, March 2, 2020",1,106,29,74,V,U
3218,"Monday, March 2, 2020",1,106,29,74,F,U
3219,"Monday, March 2, 2020",1,106,29,74,E,U
3220,"Sunday, March 1, 2020",1,63,22,44,O,L
3221,"Sunday, March 1, 2020",1,63,22,44,R,L
3222,"Sunday, March 1, 2020",1,63,22,44,H,L
3223,"Sunday, March 1, 2020",1,63,22,44,L,L
3224,"Sunday, March 1, 2020",1,63,22,44,U,L
3225,"Sunday, March 1, 2020",1,63,22,44,G,L
3226,"Sunday, March 1, 2020",1,63,22,44,F,L
3227,"Saturday, February 29, 2020",1,232,54,162,O,R
3228,"Saturday, February 29, 2020",1,232,54,162,T,R
3229,"Saturday, February 29, 2020",1,232,54,162,L,R
3230,"Saturday, February 29, 2020",1,232,54,162,R,R
3231,"Saturday, February 29, 2020",1,232,54,162,Y,R
3232,"Saturday, February 29, 2020",1,232,54,162,B,R
3233,"Saturday, February 29, 2020",1,232,54,162,A,R
3234,"Friday, February 28, 2020",1,80,22,56,O,M
3235,"Friday, February 28, 2020",1,80,22,56,R,M
